nodes,total,in_o1,in_o2,in_o3,exec_o1,exec_o2,exec_o3,out_o1,out_o2,out_o3,critical_path,individuals_stor,individuals_merge_stor,sifting_stor,frequency_stor,mutation_overlap_stor,in_individuals,read_individuals,write_individuals,out_individuals,in_individuals_merge,read_individuals_merge,write_individuals_merge,out_individuals_merge,in_sifting,read_sifting,write_sifting,out_sifting,in_frequency,read_frequency,write_frequency,out_frequency,in_mutation_overlap,read_mutation_overlap,write_mutation_overlap,out_mutation_overlap,lam_read_beegfs,lam_write_beegfs,lam_read_ssd,lam_write_ssd,lam_read_tmpfs,lam_write_tmpfs,lam_in_total,lam_out_total,exec_beegfs_share,exec_local_share,movement_share,region_provisional,region
2,624.299592355278,55.783175261131774,0.0,0.0,101.50722572168668,18.26509654449347,1.9119073769722117,446.7495029402058,0.0826845107881706,0.0,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(14)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(30)->read_frequency(5)->write_frequency(5),ssd,ssd,beegfs,beegfs,beegfs,55.783175,101.43621,0.071016,446.749503,0.0,0.120712,0.031194,0.082685,0.0,18.260633,0.004464,0.0,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,19.579345999999997,0.597658,101.43621,0.071016,0.0,0.0,55.783175,446.83218800000003,0.032319425236013256,0.16259377267418404,0.8050868031225136,24,6
5,627.1491223188762,149.15586677519224,0.0,0.0,18.36190331294077,15.63347644527368,1.3952383857659216,442.5427861294926,0.0598512702109638,0.0,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(16)->read_sifting(2)->write_sifting(2)->stage_out_individuals_merge(12)->read_frequency(2)->write_frequency(2),tmpfs,tmpfs,beegfs,beegfs,beegfs,149.155867,18.361113,0.00079,442.542786,0.0,0.090208,0.00189,0.059851,0.0,15.630523,0.002954,0.0,0.0,0.994285,0.400953,0.0,0.0,0.731962,0.095951,0.0,16.624808,0.403907,0.0,0.0,18.361113,0.00079,149.155867,442.60263699999996,0.027152577264298018,0.029278368328264668,0.943569053898982,31,7
10,629.3271308771072,0.0,55.92999014817022,0.1133218168415363,131.5655812855105,1.457418696797552,0.8398983585495854,0.0,438.1255605326034,1.295360038634333,read_individuals(30)->write_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(17),beegfs,beegfs,ssd,beegfs,ssd,0.0,131.556948,0.008634,0.0,0.0,0.211195,0.003812,0.018175,55.92999,1.452319,0.0051,438.125561,0.0,0.628339,0.211559,0.0,0.113322,0.092998,0.154651,1.29536,132.18528700000002,0.220193,1.452319,0.0051,0.0,0.0,56.04331199999999,439.420921,0.21039213709960883,0.002315836912940271,0.7872920277717247,16,5
10,629.3275692354645,0.0,55.92999014817022,0.1754765717028859,131.5655812855105,1.457418696797552,0.7781819620456173,0.0,438.1255605326034,1.295360038634333,read_individuals(30)->write_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),beegfs,beegfs,ssd,ssd,beegfs,0.0,131.556948,0.008634,0.0,0.0,0.211195,0.003812,0.018175,55.92999,1.452319,0.0051,438.125561,0.175477,0.211945,0.566237,1.29536,0.0,0.476881,0.058366,0.0,131.556948,0.008634,1.664264,0.571337,0.0,0.0,56.105467,439.420921,0.20905739464080939,0.0035523646337564797,0.7873902435292752,16,5
10,629.3275692354645,0.0,55.92999014817022,0.1754765717028859,131.5655812855105,1.457418696797552,0.7781819620456173,0.0,438.1255605326034,1.295360038634333,read_individuals(30)->write_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),beegfs,beegfs,ssd,ssd,ssd,0.0,131.556948,0.008634,0.0,0.0,0.211195,0.003812,0.018175,55.92999,1.452319,0.0051,438.125561,0.175477,0.211945,0.566237,1.29536,0.113322,0.092998,0.154651,1.29536,131.556948,0.008634,1.664264,0.571337,0.0,0.0,56.105467,439.420921,0.20905739464080939,0.0035523646337564797,0.7873902435292752,16,5
2,653.1508648158854,149.15586677519224,0.0,0.0,41.21535671952389,18.26509654449347,1.9119073769722117,442.5427861294926,0.0598512702109638,0.0,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(16)->read_sifting(5)->write_sifting(5)->stage_out_individuals_merge(12)->read_frequency(5)->write_frequency(5),tmpfs,tmpfs,beegfs,beegfs,beegfs,149.155867,41.213463,0.001893,442.542786,0.0,0.094345,0.00237,0.059851,0.0,18.260633,0.004464,0.0,0.0,1.318713,0.593194,0.0,0.0,0.915467,0.149858,0.0,19.579345999999997,0.597658,0.0,0.0,41.213463,0.001893,149.155867,442.60263699999996,0.030891797112888454,0.0631023523357318,0.906005849302225,22,9
5,656.0885295663397,0.0,55.92999014817022,0.0,170.95130777733235,2.296993557969882,1.3952383857659216,49.71457799997497,375.80042169712647,0.0,read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->read_frequency(2)->write_frequency(2),beegfs,ssd,ssd,beegfs,beegfs,0.0,170.93783,0.013478,49.714578,0.018175,0.089313,0.014552,0.082685,55.92999,2.289903,0.00709,375.800422,0.0,0.994285,0.400953,0.0,0.0,0.731962,0.095951,0.0,171.93211499999998,0.414431,2.289903,0.00709,0.0,0.0,55.92999,425.51500000000004,0.2626879426072531,0.0035010412413676224,0.7338110152881715,16,5
5,669.9803990052247,0.0,55.92999014817022,0.1754765717028859,170.95130777733235,2.296993557969882,1.2057103788116597,0.0,438.1255605326034,1.295360038634333,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),beegfs,beegfs,ssd,ssd,beegfs,0.0,170.93783,0.013478,0.0,0.0,0.379853,0.005983,0.018175,55.92999,2.289903,0.00709,438.125561,0.175477,0.328613,0.877097,1.29536,0.0,0.731962,0.095951,0.0,170.93783,0.013478,2.6185159999999996,0.8841870000000001,0.0,0.0,56.105467,439.420921,0.2551586706921953,0.005228067873628462,0.7396132614263764,16,5
5,669.9803990052247,0.0,55.92999014817022,0.1754765717028859,170.95130777733235,2.296993557969882,1.2057103788116597,0.0,438.1255605326034,1.295360038634333,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),beegfs,beegfs,ssd,ssd,ssd,0.0,170.93783,0.013478,0.0,0.0,0.379853,0.005983,0.018175,55.92999,2.289903,0.00709,438.125561,0.175477,0.328613,0.877097,1.29536,0.113322,0.15855,0.211889,1.29536,170.93783,0.013478,2.6185159999999996,0.8841870000000001,0.0,0.0,56.105467,439.420921,0.2551586706921953,0.005228067873628462,0.7396132614263764,16,5
5,670.1077722573176,0.0,55.92999014817022,0.1133218168415363,170.95130777733235,2.296993557969882,1.3952383857659216,0.0,438.1255605326034,1.295360038634333,read_individuals(60)->write_individuals(60)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(17),beegfs,beegfs,ssd,beegfs,ssd,0.0,170.93783,0.013478,0.0,0.0,0.379853,0.005983,0.018175,55.92999,2.289903,0.00709,438.125561,0.0,0.994285,0.400953,0.0,0.113322,0.15855,0.211889,1.29536,171.93211499999998,0.414431,2.289903,0.00709,0.0,0.0,56.04331199999999,439.420921,0.2571922803095315,0.0034277963860385786,0.7393799229204341,16,5
10,679.0417088770821,0.0,55.92999014817022,0.1133218168415363,131.5655812855105,1.457418696797552,0.8398983585495854,49.71457799997497,438.1255605326034,1.295360038634333,read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(17),beegfs,ssd,ssd,beegfs,ssd,0.0,131.556948,0.008634,49.714578,0.018175,0.05454,0.010549,0.814689,55.92999,1.452319,0.0051,438.125561,0.0,0.628339,0.211559,0.0,0.113322,0.092998,0.154651,1.29536,132.18528700000002,0.220193,1.452319,0.0051,0.0,0.0,56.04331199999999,489.13549900000004,0.194988729365323,0.002146287895054492,0.8028649843933013,16,5
10,679.0421472354394,0.0,55.92999014817022,0.1754765717028859,131.5655812855105,1.457418696797552,0.7781819620456173,49.71457799997497,438.1255605326034,1.295360038634333,read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),beegfs,ssd,ssd,ssd,beegfs,0.0,131.556948,0.008634,49.714578,0.018175,0.05454,0.010549,0.814689,55.92999,1.452319,0.0051,438.125561,0.175477,0.211945,0.566237,1.29536,0.0,0.476881,0.058366,0.0,131.556948,0.008634,1.664264,0.571337,0.0,0.0,56.105467,489.13549900000004,0.19375171708507075,0.0032922860666333023,0.802955999446897,16,5
10,679.0421472354394,0.0,55.92999014817022,0.1754765717028859,131.5655812855105,1.457418696797552,0.7781819620456173,49.71457799997497,438.1255605326034,1.295360038634333,read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),beegfs,ssd,ssd,ssd,ssd,0.0,131.556948,0.008634,49.714578,0.018175,0.05454,0.010549,0.814689,55.92999,1.452319,0.0051,438.125561,0.175477,0.211945,0.566237,1.29536,0.113322,0.092998,0.154651,1.29536,131.556948,0.008634,1.664264,0.571337,0.0,0.0,56.105467,489.13549900000004,0.19375171708507075,0.0032922860666333023,0.802955999446897,16,5
2,681.555579848136,55.783175261131774,0.0,0.1133218168415363,101.50722572168668,18.26509654449347,1.9119073769722117,446.7495029402058,55.92999014817022,1.295360038634333,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(14)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(17)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(17),ssd,ssd,beegfs,beegfs,ssd,55.783175,101.43621,0.071016,446.749503,0.0,0.120712,0.031194,0.814689,0.0,18.260633,0.004464,55.92999,0.0,1.318713,0.593194,0.0,0.113322,0.219688,0.470526,1.29536,19.579345999999997,0.597658,101.43621,0.071016,0.0,0.0,55.896497,503.974853,0.02960434129890889,0.14893462690543546,0.821461032018474,24,6
2,682.1655673533118,55.783175261131774,0.0,0.1754765717028859,101.50722572168668,18.26509654449347,2.4597401272865698,446.7495029402058,55.92999014817022,1.295360038634333,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(14)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),ssd,ssd,beegfs,ssd,beegfs,55.783175,101.43621,0.071016,446.749503,0.0,0.120712,0.031194,0.814689,0.0,18.260633,0.004464,55.92999,0.175477,0.402953,2.056787,1.29536,0.0,0.915467,0.149858,0.0,18.260633,0.004464,101.839163,2.127803,0.0,0.0,55.958652,503.974853,0.02677516701827313,0.15240723216707386,0.8208176017626445,24,6
2,682.1655673533118,55.783175261131774,0.0,0.1754765717028859,101.50722572168668,18.26509654449347,2.4597401272865698,446.7495029402058,55.92999014817022,1.295360038634333,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(14)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),ssd,ssd,beegfs,ssd,ssd,55.783175,101.43621,0.071016,446.749503,0.0,0.120712,0.031194,0.814689,0.0,18.260633,0.004464,55.92999,0.175477,0.402953,2.056787,1.29536,0.113322,0.219688,0.470526,1.29536,18.260633,0.004464,101.839163,2.127803,0.0,0.0,55.958652,503.974853,0.02677516701827313,0.15240723216707386,0.8208176017626445,24,6
2,696.8334534123661,55.783175261131774,0.0,0.4409873844886471,101.50722572168668,18.26509654449347,0.499011588693893,368.8766173714326,150.6653392667665,0.796000273672508,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),ssd,beegfs,beegfs,tmpfs,tmpfs,55.783175,101.43621,0.071016,368.876617,0.0,0.484061,0.009069,0.0474,0.0,18.260633,0.004464,150.665339,0.440987,0.3318,0.167212,0.796,0.278444,0.181099,0.032615,0.796,18.260633,0.004464,101.43621,0.071016,0.3318,0.167212,56.224162,520.3379560000001,0.026211567355953574,0.1463853916606318,0.8274030403916418,24,6
2,697.3997671602843,55.783175261131774,0.0,0.4409873844886471,101.50722572168668,18.26509654449347,1.0653253366121218,368.8766173714326,150.6653392667665,0.796000273672508,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),ssd,beegfs,beegfs,tmpfs,beegfs,55.783175,101.43621,0.071016,368.876617,0.0,0.484061,0.009069,0.0474,0.0,18.260633,0.004464,150.665339,0.440987,0.3318,0.167212,0.796,0.0,0.915467,0.149858,0.0,19.176099999999998,0.154322,101.43621,0.071016,0.0,0.0,56.224162,520.3379560000001,0.027717849804726465,0.14555098923150386,0.826731159300039,24,6
2,697.5240151023665,55.783175261131774,0.0,0.4409873844886471,101.50722572168668,18.26509654449347,0.6902135137325769,368.8766173714326,150.6653392667665,1.295360038634333,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_mutation_overlap(17),ssd,beegfs,beegfs,tmpfs,ssd,55.783175,101.43621,0.071016,368.876617,0.0,0.484061,0.009069,0.0474,0.0,18.260633,0.004464,150.665339,0.440987,0.3318,0.167212,0.796,0.113322,0.219688,0.470526,1.29536,18.260633,0.004464,101.65589800000001,0.541542,0.0,0.0,56.224162,520.837316,0.02618561741894928,0.1465145827058036,0.8272997997284887,24,6
2,698.0838059761109,55.783175261131774,0.0,0.278444159955141,101.50722572168668,18.26509654449347,1.9119073769722117,368.8766173714326,150.6653392667665,0.796000273672508,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(7),ssd,beegfs,beegfs,beegfs,tmpfs,55.783175,101.43621,0.071016,368.876617,0.0,0.484061,0.009069,0.0474,0.0,18.260633,0.004464,150.665339,0.0,1.318713,0.593194,0.0,0.278444,0.181099,0.032615,0.796,19.579345999999997,0.597658,101.43621,0.071016,0.0,0.0,56.061619,520.3379560000001,0.028903412208204762,0.1454083666330938,0.8256882197604283,24,6
2,699.1309984913871,55.783175261131774,0.0,0.278444159955141,101.50722572168668,18.26509654449347,2.4597401272865698,368.8766173714326,150.6653392667665,1.295360038634333,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),ssd,beegfs,beegfs,ssd,tmpfs,55.783175,101.43621,0.071016,368.876617,0.0,0.484061,0.009069,0.0474,0.0,18.260633,0.004464,150.665339,0.175477,0.402953,2.056787,1.29536,0.278444,0.181099,0.032615,0.796,18.260633,0.004464,101.839163,2.127803,0.0,0.0,56.061619,520.837316,0.02612542862412499,0.14870884887716884,0.8251657217958505,24,6
10,702.7547440707476,0.0,55.92999014817022,0.0,131.5655812855105,1.457418696797552,0.8398983585495854,137.1614338845933,375.80042169712647,0.0,read_individuals(30)->write_individuals(30)->stage_out_individuals(12)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->read_frequency(1)->write_frequency(1),beegfs,tmpfs,ssd,beegfs,beegfs,0.0,131.556948,0.008634,137.161434,0.0474,0.081373,0.001725,0.059851,55.92999,1.452319,0.0051,375.800422,0.0,0.628339,0.211559,0.0,0.0,0.476881,0.058366,0.0,132.18528700000002,0.220193,1.452319,0.0051,0.0,0.0,55.92999,512.961856,0.18840922970229043,0.0020738657579994603,0.8095169058620083,16,5
5,719.6949770051997,0.0,55.92999014817022,0.1754765717028859,170.95130777733235,2.296993557969882,1.2057103788116597,49.71457799997497,438.1255605326034,1.295360038634333,read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),beegfs,ssd,ssd,ssd,beegfs,0.0,170.93783,0.013478,49.714578,0.018175,0.089313,0.014552,0.814689,55.92999,2.289903,0.00709,438.125561,0.175477,0.328613,0.877097,1.29536,0.0,0.731962,0.095951,0.0,170.93783,0.013478,2.6185159999999996,0.8841870000000001,0.0,0.0,56.105467,489.13549900000004,0.23753300142702627,0.004866927117617896,0.7576000714481296,16,5
5,719.6949770051997,0.0,55.92999014817022,0.1754765717028859,170.95130777733235,2.296993557969882,1.2057103788116597,49.71457799997497,438.1255605326034,1.295360038634333,read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),beegfs,ssd,ssd,ssd,ssd,0.0,170.93783,0.013478,49.714578,0.018175,0.089313,0.014552,0.814689,55.92999,2.289903,0.00709,438.125561,0.175477,0.328613,0.877097,1.29536,0.113322,0.15855,0.211889,1.29536,170.93783,0.013478,2.6185159999999996,0.8841870000000001,0.0,0.0,56.105467,489.13549900000004,0.23753300142702627,0.004866927117617896,0.7576000714481296,16,5
5,719.8223502572926,0.0,55.92999014817022,0.1133218168415363,170.95130777733235,2.296993557969882,1.3952383857659216,49.71457799997497,438.1255605326034,1.295360038634333,read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(17),beegfs,ssd,ssd,beegfs,ssd,0.0,170.93783,0.013478,49.714578,0.018175,0.089313,0.014552,0.814689,55.92999,2.289903,0.00709,438.125561,0.0,0.994285,0.400953,0.0,0.113322,0.15855,0.211889,1.29536,171.93211499999998,0.414431,2.289903,0.00709,0.0,0.0,56.04331199999999,489.13549900000004,0.2394292785412906,0.0031910554030157045,0.7573796656982533,16,5
10,724.7918109335089,0.0,150.6653392667665,0.4409873844886471,131.5655812855105,1.945219505154512,0.4796170534971776,0.0,438.8990661644191,0.796000273672508,read_individuals(30)->write_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(1)->write_frequency(1)->stage_out_frequency(7),beegfs,beegfs,tmpfs,tmpfs,tmpfs,0.0,131.556948,0.008634,0.0,0.0,0.211195,0.003812,0.0474,150.665339,1.944386,0.000833,438.899066,0.440987,0.327892,0.151725,0.796,0.278444,0.134989,0.024676,0.796,131.556948,0.008634,0.0,0.0,2.272278,0.152558,151.106326,439.695066,0.18152189361873103,0.0033455620819954966,0.8151325430113037,17,10
10,724.8474407080794,0.0,150.6653392667665,0.4409873844886471,131.5655812855105,1.945219505154512,0.5352468280676657,0.0,438.8990661644191,0.796000273672508,read_individuals(30)->write_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(7),beegfs,beegfs,tmpfs,tmpfs,beegfs,0.0,131.556948,0.008634,0.0,0.0,0.211195,0.003812,0.0474,150.665339,1.944386,0.000833,438.899066,0.440987,0.327892,0.151725,0.796,0.0,0.476881,0.058366,0.0,132.033829,0.067,0.0,0.0,1.944386,0.000833,151.106326,439.695066,0.18224638948984204,0.002683625395848508,0.8150699841374413,16,5
