repeat,alpha_idx,ccp_alpha,fold,n_val,n_leaves_val,pairs_val,sep_val,skipped,a_eff,mae_val
2,16,0.3596907306598234,4,52,35.0,0,0.0,False,0.3596907306598234,65.37538265698817
2,16,0.3596907306598234,CV-agg,261,30.8,6,0.0,False,,68.04279419435461
2,17,0.3632710888273287,0,53,31.0,1,0.0,False,0.3632710888273287,77.07024002786726
2,17,0.3632710888273287,1,52,30.0,2,0.0,False,0.3632710888273287,66.6345481545682
2,17,0.3632710888273287,2,52,32.0,0,0.0,False,0.3632710888273287,73.1830389672625
2,17,0.3632710888273287,3,52,26.0,3,5.069211251590433,False,0.3632710888273287,58.696175607678
2,17,0.3632710888273287,4,52,35.0,0,0.0,False,0.3632710888273287,65.37538265698817
2,17,0.3632710888273287,CV-agg,261,30.8,6,0.0,False,,68.22589379913717
2,18,0.363271088827329,0,53,31.0,1,0.0,False,0.363271088827329,77.07024002786726
2,18,0.363271088827329,1,52,30.0,2,0.0,False,0.363271088827329,66.6345481545682
2,18,0.363271088827329,2,52,32.0,0,0.0,False,0.363271088827329,73.1830389672625
2,18,0.363271088827329,3,52,26.0,3,5.069211251590433,False,0.363271088827329,58.696175607678
2,18,0.363271088827329,4,52,35.0,0,0.0,False,0.363271088827329,65.37538265698817
2,18,0.363271088827329,CV-agg,261,30.8,6,0.0,False,,68.22589379913717
2,19,0.3686835968422679,0,53,31.0,1,0.0,False,0.3686835968422679,77.07024002786726
2,19,0.3686835968422679,1,52,30.0,2,0.0,False,0.3686835968422679,66.6345481545682
2,19,0.3686835968422679,2,52,32.0,0,0.0,False,0.3686835968422679,73.1830389672625
2,19,0.3686835968422679,3,52,26.0,3,5.069211251590433,False,0.3686835968422679,58.696175607678
2,19,0.3686835968422679,4,52,35.0,0,0.0,False,0.3686835968422679,65.37538265698817
2,19,0.3686835968422679,CV-agg,261,30.8,6,0.0,False,,68.22589379913717
2,20,0.3857681267315136,0,53,31.0,1,0.0,False,0.3857681267315136,77.07024002786726
2,20,0.3857681267315136,1,52,29.0,4,1.045053982492179,False,0.3857681267315136,65.9385710384153
2,20,0.3857681267315136,2,52,31.0,0,0.0,False,0.3857681267315136,72.28811703425004
2,20,0.3857681267315136,3,52,26.0,3,5.069211251590433,False,0.3857681267315136,58.696175607678
2,20,0.3857681267315136,4,52,35.0,0,0.0,False,0.3857681267315136,65.37538265698817
2,20,0.3857681267315136,CV-agg,261,30.4,8,0.0,False,,67.90893306903526
2,21,0.3989133380555583,0,53,31.0,1,0.0,False,0.3989133380555583,77.07024002786726
2,21,0.3989133380555583,1,52,29.0,4,1.045053982492179,False,0.3989133380555583,65.9385710384153
2,21,0.3989133380555583,2,52,31.0,0,0.0,False,0.3989133380555583,73.06990222213004
2,21,0.3989133380555583,3,52,26.0,3,5.069211251590433,False,0.3989133380555583,59.476736052749416
2,21,0.3989133380555583,4,52,35.0,0,0.0,False,0.3989133380555583,65.37538265698817
2,21,0.3989133380555583,CV-agg,261,30.4,8,0.0,False,,68.22020499590681
2,22,0.43874655824686015,0,53,31.0,1,0.0,False,0.43874655824686015,77.07024002786726
2,22,0.43874655824686015,1,52,29.0,4,1.045053982492179,False,0.43874655824686015,65.9385710384153
2,22,0.43874655824686015,2,52,29.0,0,0.0,False,0.43874655824686015,74.02840128466981
2,22,0.43874655824686015,3,52,26.0,3,5.069211251590433,False,0.43874655824686015,59.476736052749416
2,22,0.43874655824686015,4,52,34.0,0,0.0,False,0.43874655824686015,65.60081984036778
2,22,0.43874655824686015,CV-agg,261,29.8,8,0.0,False,,68.45608501425089
2,23,0.4672739053995434,0,53,30.0,1,0.0,False,0.4672739053995434,77.18203348812983
2,23,0.4672739053995434,1,52,28.0,3,1.237390854241457,False,0.4672739053995434,70.3340150457814
2,23,0.4672739053995434,2,52,29.0,0,0.0,False,0.4672739053995434,74.90188042297821
2,23,0.4672739053995434,3,52,26.0,3,5.069211251590433,False,0.4672739053995434,60.36655116455545
2,23,0.4672739053995434,4,52,34.0,0,0.0,False,0.4672739053995434,67.38589538847906
2,23,0.4672739053995434,CV-agg,261,29.4,7,0.0,False,,70.0614619157248
2,24,0.4729128771159794,0,53,30.0,1,0.0,False,0.4729128771159794,77.18203348812983
2,24,0.4729128771159794,1,52,28.0,3,1.237390854241457,False,0.4729128771159794,70.3340150457814
2,24,0.4729128771159794,2,52,29.0,0,0.0,False,0.4729128771159794,74.90188042297821
2,24,0.4729128771159794,3,52,25.0,3,5.069211251590433,False,0.4729128771159794,58.68040679632212
2,24,0.4729128771159794,4,52,34.0,0,0.0,False,0.4729128771159794,67.38589538847906
2,24,0.4729128771159794,CV-agg,261,29.2,7,0.0,False,,69.72552510672813
2,25,0.48740908656871484,0,53,30.0,1,0.0,False,0.48740908656871484,77.18203348812983
2,25,0.48740908656871484,1,52,28.0,3,1.237390854241457,False,0.48740908656871484,70.3340150457814
2,25,0.48740908656871484,2,52,29.0,0,0.0,False,0.48740908656871484,74.90188042297821
2,25,0.48740908656871484,3,52,25.0,3,5.069211251590433,False,0.48740908656871484,58.68040679632212
2,25,0.48740908656871484,4,52,32.0,0,0.0,False,0.48740908656871484,67.32371286186428
2,25,0.48740908656871484,CV-agg,261,28.8,7,0.0,False,,69.71313625085087
2,26,0.5015110473475775,0,53,30.0,1,0.0,False,0.5015110473475775,77.18203348812983
2,26,0.5015110473475775,1,52,28.0,3,1.237390854241457,False,0.5015110473475775,71.90004333712699
2,26,0.5015110473475775,2,52,29.0,0,0.0,False,0.5015110473475775,74.90188042297821
2,26,0.5015110473475775,3,52,25.0,3,5.069211251590433,False,0.5015110473475775,58.68040679632212
2,26,0.5015110473475775,4,52,31.0,0,0.0,False,0.5015110473475775,68.80953782462578
2,26,0.5015110473475775,CV-agg,261,28.6,7,0.0,False,,70.32116831680322
2,27,0.5184749715558636,0,53,30.0,1,0.0,False,0.5184749715558636,77.18203348812983
2,27,0.5184749715558636,1,52,28.0,3,1.237390854241457,False,0.5184749715558636,71.90004333712699
2,27,0.5184749715558636,2,52,29.0,0,0.0,False,0.5184749715558636,74.90188042297821
2,27,0.5184749715558636,3,52,23.0,3,4.9991515212213455,False,0.5184749715558636,61.41672324442124
2,27,0.5184749715558636,4,52,31.0,0,0.0,False,0.5184749715558636,68.80953782462578
2,27,0.5184749715558636,CV-agg,261,28.2,7,0.0,False,,70.86633481220996
2,28,0.51982862913446,0,53,30.0,1,0.0,False,0.51982862913446,77.18203348812983
2,28,0.51982862913446,1,52,28.0,3,1.237390854241457,False,0.51982862913446,71.90004333712699
2,28,0.51982862913446,2,52,29.0,0,0.0,False,0.51982862913446,74.90188042297821
2,28,0.51982862913446,3,52,23.0,3,4.9991515212213455,False,0.51982862913446,61.41672324442124
2,28,0.51982862913446,4,52,31.0,0,0.0,False,0.51982862913446,68.80953782462578
2,28,0.51982862913446,CV-agg,261,28.2,7,0.0,False,,70.86633481220996
2,29,0.5373734331640538,0,53,30.0,1,0.0,False,0.5373734331640538,77.18203348812983
2,29,0.5373734331640538,1,52,28.0,3,1.237390854241457,False,0.5373734331640538,71.90004333712699
2,29,0.5373734331640538,2,52,29.0,0,0.0,False,0.5373734331640538,74.90188042297821
2,29,0.5373734331640538,3,52,23.0,3,4.9991515212213455,False,0.5373734331640538,61.41672324442124
2,29,0.5373734331640538,4,52,31.0,0,0.0,False,0.5373734331640538,68.80953782462578
2,29,0.5373734331640538,CV-agg,261,28.2,7,0.0,False,,70.86633481220996
2,30,0.7139153096528729,0,53,26.0,1,0.0,False,0.7139153096528729,77.54410476527725
2,30,0.7139153096528729,1,52,25.0,3,1.237390854241457,False,0.7139153096528729,71.53263459843804
2,30,0.7139153096528729,2,52,27.0,0,0.0,False,0.7139153096528729,73.8427329748698
2,30,0.7139153096528729,3,52,21.0,4,3.761188012539042,False,0.7139153096528729,58.54531550410416
2,30,0.7139153096528729,4,52,28.0,0,0.0,False,0.7139153096528729,67.54204757084598
2,30,0.7139153096528729,CV-agg,261,25.4,8,0.0,False,,69.8310327443261
2,31,0.7198940055242173,0,53,26.0,1,0.0,False,0.7198940055242173,77.54410476527725
2,31,0.7198940055242173,1,52,25.0,3,1.237390854241457,False,0.7198940055242173,71.53263459843804
2,31,0.7198940055242173,2,52,27.0,0,0.0,False,0.7198940055242173,73.8427329748698
2,31,0.7198940055242173,3,52,21.0,4,3.761188012539042,False,0.7198940055242173,58.54531550410416
2,31,0.7198940055242173,4,52,28.0,0,0.0,False,0.7198940055242173,67.54204757084598
2,31,0.7198940055242173,CV-agg,261,25.4,8,0.0,False,,69.8310327443261
2,32,0.7204577212203076,0,53,26.0,1,0.0,False,0.7204577212203076,77.54410476527725
2,32,0.7204577212203076,1,52,25.0,3,1.237390854241457,False,0.7204577212203076,71.53263459843804
2,32,0.7204577212203076,2,52,27.0,0,0.0,False,0.7204577212203076,73.8427329748698
2,32,0.7204577212203076,3,52,21.0,4,3.761188012539042,False,0.7204577212203076,58.54531550410416
2,32,0.7204577212203076,4,52,28.0,0,0.0,False,0.7204577212203076,67.54204757084598
2,32,0.7204577212203076,CV-agg,261,25.4,8,0.0,False,,69.8310327443261
2,33,0.7769220878930119,0,53,24.0,1,0.0,False,0.7769220878930119,79.37742480270053
2,33,0.7769220878930119,1,52,25.0,3,1.237390854241457,False,0.7769220878930119,74.51979577633936
2,33,0.7769220878930119,2,52,27.0,0,0.0,False,0.7769220878930119,73.8427329748698
2,33,0.7769220878930119,3,52,20.0,4,3.761188012539042,False,0.7769220878930119,57.33139563514692
2,33,0.7769220878930119,4,52,26.0,1,0.0,False,0.7769220878930119,64.77960351198672
2,33,0.7769220878930119,CV-agg,261,24.4,9,0.0,False,,70.00623358335997
