repeat,alpha_idx,ccp_alpha,fold,n_val,n_leaves_val,pairs_val,sep_val,skipped,a_eff,mae_val
1,67,0.011657365129407932,4,1289,73.0,1,1.030143021580347,False,0.011657365129407932,4.293912081425506
1,67,0.011657365129407932,CV-agg,6447,75.4,4,0.0,False,,4.876432835824523
1,68,0.011922943809917663,0,1290,75.0,1,0.0,False,0.011922943809917663,5.1455934769977
1,68,0.011922943809917663,1,1290,75.0,1,3.680855495730536,False,0.011922943809917663,4.377429237019503
1,68,0.011922943809917663,2,1289,78.0,0,0.0,False,0.011922943809917663,5.317490239878209
1,68,0.011922943809917663,3,1289,71.0,1,0.0,False,0.011922943809917663,5.277667120209043
1,68,0.011922943809917663,4,1289,73.0,1,1.030143021580347,False,0.011922943809917663,4.293912081425506
1,68,0.011922943809917663,CV-agg,6447,74.4,4,0.0,False,,4.882380923094794
1,69,0.012275294698048507,0,1290,71.0,1,0.0,False,0.012275294698048507,5.186610253731143
1,69,0.012275294698048507,1,1290,73.0,1,3.680855495730536,False,0.012275294698048507,4.410097675574076
1,69,0.012275294698048507,2,1289,77.0,0,0.0,False,0.012275294698048507,5.327655762922998
1,69,0.012275294698048507,3,1289,71.0,1,0.0,False,0.012275294698048507,5.277667120209043
1,69,0.012275294698048507,4,1289,73.0,1,1.030143021580347,False,0.012275294698048507,4.293912081425506
1,69,0.012275294698048507,CV-agg,6447,73.0,4,0.0,False,,4.899157297676192
1,70,0.012666988122803709,0,1290,69.0,1,0.0,False,0.012666988122803709,5.2188271572782625
1,70,0.012666988122803709,1,1290,68.0,2,3.680855495730536,False,0.012666988122803709,4.490022134188562
1,70,0.012666988122803709,2,1289,74.0,0,0.0,False,0.012666988122803709,5.357738330397907
1,70,0.012666988122803709,3,1289,68.0,1,0.0,False,0.012666988122803709,5.29200826190089
1,70,0.012666988122803709,4,1289,69.0,2,1.030143021580347,False,0.012666988122803709,4.335646786803844
1,70,0.012666988122803709,CV-agg,6447,69.6,6,0.0,False,,4.938822343982551
1,71,0.013493779648840173,0,1290,62.0,3,2.7513676992221447,False,0.013493779648840173,5.326718314526506
1,71,0.013493779648840173,1,1290,64.0,2,3.680855495730536,False,0.013493779648840173,4.541048889135126
1,71,0.013493779648840173,2,1289,68.0,1,0.0,False,0.013493779648840173,5.387356669722792
1,71,0.013493779648840173,3,1289,66.0,1,0.0,False,0.013493779648840173,5.327887670437662
1,71,0.013493779648840173,4,1289,65.0,3,2.3967484240661707,False,0.013493779648840173,4.3960212312963165
1,71,0.013493779648840173,CV-agg,6447,65.0,10,2.3967484240661707,False,,4.995787345173148
1,72,0.013744826356083914,0,1290,62.0,3,2.7513676992221447,False,0.013744826356083914,5.326718314526506
1,72,0.013744826356083914,1,1290,64.0,2,3.680855495730536,False,0.013744826356083914,4.541048889135126
1,72,0.013744826356083914,2,1289,66.0,1,0.0,False,0.013744826356083914,5.418180269682844
1,72,0.013744826356083914,3,1289,66.0,1,0.0,False,0.013744826356083914,5.327887670437662
1,72,0.013744826356083914,4,1289,61.0,3,3.8517650275785624,False,0.013744826356083914,4.446422603017418
1,72,0.013744826356083914,CV-agg,6447,63.8,10,2.7513676992221447,False,,5.012027299957855
1,73,0.01407567470352955,0,1290,62.0,3,2.7513676992221447,False,0.01407567470352955,5.326718314526506
1,73,0.01407567470352955,1,1290,64.0,2,3.680855495730536,False,0.01407567470352955,4.541048889135126
1,73,0.01407567470352955,2,1289,61.0,1,0.0,False,0.01407567470352955,5.488469290615449
1,73,0.01407567470352955,3,1289,66.0,1,0.0,False,0.01407567470352955,5.327887670437662
1,73,0.01407567470352955,4,1289,61.0,3,3.8517650275785624,False,0.01407567470352955,4.446422603017418
1,73,0.01407567470352955,CV-agg,6447,62.8,10,2.7513676992221447,False,,5.026080743106936
1,74,0.014077412540780015,0,1290,62.0,3,2.7513676992221447,False,0.014077412540780015,5.326718314526506
1,74,0.014077412540780015,1,1290,64.0,2,3.680855495730536,False,0.014077412540780015,4.541048889135126
1,74,0.014077412540780015,2,1289,61.0,1,0.0,False,0.014077412540780015,5.488469290615449
1,74,0.014077412540780015,3,1289,66.0,1,0.0,False,0.014077412540780015,5.327887670437662
1,74,0.014077412540780015,4,1289,61.0,3,3.8517650275785624,False,0.014077412540780015,4.446422603017418
1,74,0.014077412540780015,CV-agg,6447,62.8,10,2.7513676992221447,False,,5.026080743106936
1,75,0.014129469219674569,0,1290,62.0,3,2.7513676992221447,False,0.014129469219674569,5.326718314526506
1,75,0.014129469219674569,1,1290,64.0,2,3.680855495730536,False,0.014129469219674569,4.541048889135126
1,75,0.014129469219674569,2,1289,61.0,1,0.0,False,0.014129469219674569,5.488469290615449
1,75,0.014129469219674569,3,1289,64.0,1,0.0,False,0.014129469219674569,5.355910353440292
1,75,0.014129469219674569,4,1289,61.0,3,3.8517650275785624,False,0.014129469219674569,4.446422603017418
1,75,0.014129469219674569,CV-agg,6447,62.4,10,2.7513676992221447,False,,5.031683541057982
1,76,0.014135450376928739,0,1290,62.0,3,2.7513676992221447,False,0.014135450376928739,5.326718314526506
1,76,0.014135450376928739,1,1290,63.0,2,3.680855495730536,False,0.014135450376928739,4.551765055195576
