region,nodes,total,run_idfeature_stor,run_tracksingle_stor,run_gettracks_stor,run_trackstats_stor,run_identifymcs_stor,run_matchpf_stor,run_robustmcs_stor,run_mapfeature_stor,run_speed_stor,regret_vs_global_best
10,16,400.9237488941094,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,ssd,396.53642146160763
10,8,400.9552790697252,tmpfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,ssd,396.5679516372234
10,32,400.9556481235597,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,ssd,396.5683206910579
10,32,400.95741933649725,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,ssd,396.5700919039955
10,16,400.9578380090799,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,ssd,396.57051057657816
10,32,400.9631436497782,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,ssd,396.57581621727644
10,32,400.9649148627158,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,ssd,396.577587430214
10,16,400.9653335352985,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,ssd,396.57800610279673
10,8,400.9678425571448,ssd,ssd,beegfs,ssd,ssd,beegfs,beegfs,beegfs,ssd,396.58051512464306
10,8,400.9983546602848,ssd,beegfs,ssd,ssd,beegfs,beegfs,beegfs,beegfs,ssd,396.61102722778304
10,16,401.0030422589002,ssd,beegfs,ssd,beegfs,beegfs,ssd,ssd,beegfs,ssd,396.61571482639846
10,8,401.02384811952953,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,396.63652068702777
10,8,401.03675574240066,ssd,beegfs,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,ssd,396.6494283098989
10,32,401.0469315727792,ssd,ssd,beegfs,ssd,ssd,beegfs,ssd,beegfs,ssd,396.65960414027745
10,8,401.053018048649,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,396.66569061614723
10,8,401.0622492016454,tmpfs,tmpfs,beegfs,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,396.6749217691436
10,32,401.06494577535034,ssd,beegfs,ssd,ssd,beegfs,beegfs,ssd,beegfs,ssd,396.6776183428486
10,8,401.0904189781063,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,396.70309154560454
10,8,401.0914191307648,tmpfs,beegfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,396.704091698263
10,8,401.11958890722576,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,396.732261474724
10,32,401.1476523038819,ssd,ssd,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,396.76032487138013
10,8,401.2386564741433,ssd,ssd,ssd,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,396.8513290416415
10,8,401.2770575562591,ssd,ssd,ssd,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,396.8897301237573
10,8,401.3052273327201,ssd,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,396.91789990021834
10,8,401.3506094095189,ssd,beegfs,ssd,ssd,beegfs,ssd,beegfs,beegfs,ssd,396.9632819770171
10,32,401.3613358818367,ssd,ssd,ssd,beegfs,beegfs,beegfs,ssd,beegfs,ssd,396.9740084493349
10,8,401.36860734254503,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,beegfs,ssd,396.98127991004327
10,8,401.3761028687635,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,beegfs,ssd,396.98877543626173
10,8,401.3977772716645,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,ssd,397.01044983916273
9,16,401.39786689325314,ssd,ssd,ssd,ssd,ssd,ssd,ssd,ssd,beegfs,397.0105394607514
10,8,401.405272797883,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,ssd,397.01794536538125
10,32,401.4279067404135,ssd,ssd,ssd,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,397.04057930791174
10,32,401.4604719624587,ssd,ssd,ssd,beegfs,ssd,ssd,beegfs,beegfs,ssd,397.07314452995695
10,16,401.4810646982067,ssd,beegfs,beegfs,ssd,ssd,ssd,beegfs,beegfs,ssd,397.09373726570493
10,8,401.5834156971587,ssd,ssd,ssd,beegfs,ssd,beegfs,beegfs,beegfs,ssd,397.19608826465696
10,8,401.5909112233773,ssd,ssd,ssd,beegfs,beegfs,ssd,beegfs,beegfs,ssd,397.20358379087554
10,16,401.6966938168533,ssd,ssd,beegfs,ssd,ssd,ssd,beegfs,beegfs,ssd,397.30936638435156
10,32,401.7060951048522,ssd,ssd,ssd,beegfs,ssd,beegfs,ssd,beegfs,ssd,397.3187676723504
10,16,401.7266878406001,ssd,beegfs,beegfs,ssd,ssd,beegfs,ssd,beegfs,ssd,397.33936040809834
10,16,401.9191764132472,ssd,ssd,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,397.53184898074545
10,16,401.9403102538686,ssd,beegfs,ssd,ssd,beegfs,beegfs,ssd,beegfs,ssd,397.5529828213668
10,16,401.9423169592468,ssd,ssd,beegfs,ssd,ssd,beegfs,ssd,beegfs,ssd,397.55498952674503
10,16,402.13285999120194,ssd,ssd,ssd,beegfs,beegfs,beegfs,ssd,beegfs,ssd,397.7455325587002
10,32,402.17819983497515,ssd,beegfs,ssd,ssd,ssd,beegfs,beegfs,beegfs,ssd,397.7908724024734
10,16,402.1994308497787,ssd,ssd,ssd,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,397.81210341727694
10,16,402.231996071824,ssd,ssd,ssd,beegfs,ssd,ssd,beegfs,beegfs,ssd,397.84466863932226
10,32,402.23646616398145,ssd,ssd,ssd,ssd,beegfs,beegfs,beegfs,beegfs,ssd,397.8491387314797
10,32,402.2748672460973,ssd,ssd,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,ssd,397.88753981359554
10,8,402.3615973294627,ssd,beegfs,beegfs,ssd,beegfs,ssd,ssd,beegfs,ssd,397.97426989696095
10,16,402.47761921421744,ssd,ssd,ssd,beegfs,ssd,beegfs,ssd,beegfs,ssd,398.0902917817157
10,32,402.48880056059414,ssd,ssd,beegfs,beegfs,ssd,ssd,ssd,beegfs,ssd,398.1014731280924
10,8,402.544707639591,ssd,ssd,beegfs,ssd,beegfs,ssd,ssd,beegfs,ssd,398.15738020708926
10,32,402.58872091321547,ssd,ssd,ssd,ssd,beegfs,ssd,beegfs,beegfs,ssd,398.2013934807137
10,8,402.6192398215127,ssd,ssd,beegfs,beegfs,beegfs,ssd,ssd,beegfs,ssd,398.2319123890109
10,32,402.6268159666648,ssd,beegfs,ssd,beegfs,ssd,ssd,ssd,beegfs,ssd,398.23948853416306
10,32,402.6630175601737,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,398.27569012767196
10,8,402.7697531281522,ssd,beegfs,ssd,beegfs,beegfs,ssd,ssd,beegfs,ssd,398.38242569565045
10,32,402.8086590335016,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,398.42133160099985
10,16,402.817598685818,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,398.4302712533162
10,16,402.9234267308943,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,398.5360992983925
10,16,402.9862061447129,tmpfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,398.59887871221116
10,32,403.0256009003818,tmpfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,398.63827346788
10,32,403.02737211331936,tmpfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,398.6400446808176
10,16,403.027790785902,tmpfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,398.64046335340026
10,16,403.0535643134933,ssd,beegfs,ssd,ssd,ssd,beegfs,beegfs,beegfs,ssd,398.66623688099156
10,8,403.0548372828986,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,398.6675098503968
10,16,403.131851550449,ssd,ssd,ssd,ssd,beegfs,beegfs,beegfs,beegfs,ssd,398.74452411794726
10,8,403.16750468241537,ssd,beegfs,beegfs,ssd,ssd,ssd,beegfs,beegfs,ssd,398.7801772499136
10,16,403.1702526325649,ssd,ssd,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,ssd,398.7829252000631
10,16,403.1998897226677,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,398.81256229016594
10,8,403.23141989828343,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,398.84409246578167
10,32,403.2392844783365,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,398.85195704583475
10,32,403.2410556912741,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,398.8537282587723
10,16,403.2414743638568,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,398.85414693135505
10,16,403.2603246699594,ssd,ssd,beegfs,beegfs,ssd,ssd,ssd,beegfs,ssd,398.87299723745764
10,16,403.2664605812445,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,398.8791331487427
10,16,403.29902580328974,tmpfs,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,ssd,398.911698370788
10,32,403.30585533691334,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,398.9185279044116
10,32,403.3076265498509,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,398.92029911734915
10,16,403.3080452224336,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,398.9207177899318
10,32,403.3384205589586,tmpfs,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,ssd,398.95109312645684
10,32,403.3401917718961,tmpfs,tmpfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,ssd,398.95286433939435
10,16,403.3406104444789,tmpfs,tmpfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,ssd,398.95328301197713
10,8,403.3506149925437,ssd,ssd,beegfs,ssd,ssd,ssd,beegfs,beegfs,ssd,398.9632875600419
10,16,403.37831916808057,ssd,beegfs,ssd,beegfs,ssd,ssd,ssd,beegfs,ssd,398.9909917355788
10,8,403.4131278248087,ssd,beegfs,beegfs,ssd,ssd,beegfs,ssd,beegfs,ssd,399.02580039230696
10,8,403.43856011936714,tmpfs,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,399.0512326868654
10,8,403.46773004848654,tmpfs,beegfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,399.0804026159848
10,16,403.48410629968305,ssd,ssd,ssd,ssd,beegfs,ssd,beegfs,beegfs,ssd,399.0967788671813
10,16,403.5446489456831,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,beegfs,ssd,399.15732151318133
10,32,403.584043701352,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,beegfs,ssd,399.19671626885025
10,32,403.5858149142896,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,beegfs,ssd,399.1984874817878
10,16,403.5862335868723,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,beegfs,ssd,399.19890615437055
10,8,403.5962381349371,ssd,ssd,beegfs,ssd,ssd,beegfs,ssd,beegfs,ssd,399.20891070243533
10,8,403.6267502380772,ssd,beegfs,ssd,ssd,beegfs,beegfs,ssd,beegfs,ssd,399.23942280557543
10,8,403.65224369732186,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,399.2649162648201
10,8,403.6533684739808,ssd,ssd,ssd,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,399.266041041479
10,8,403.6814136264413,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,399.29408619393956
10,8,403.7188145558987,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,399.3314871233969
10,8,403.74798448501815,tmpfs,beegfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,399.3606570525164
10,8,403.7513797779439,tmpfs,tmpfs,beegfs,beegfs,ssd,ssd,beegfs,beegfs,ssd,399.36405234544213
10,32,403.75506491742146,ssd,beegfs,ssd,ssd,beegfs,ssd,ssd,beegfs,ssd,399.3677374849197
10,8,403.7805497070634,tmpfs,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,ssd,399.39322227456165
10,8,403.8670520519355,ssd,ssd,ssd,beegfs,beegfs,beegfs,ssd,beegfs,ssd,399.47972461943374
10,8,403.9336229105124,ssd,ssd,ssd,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,399.5462954780106
10,32,403.96491010980185,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,399.5775826773001
10,8,403.9661881325576,ssd,ssd,ssd,beegfs,ssd,ssd,beegfs,beegfs,ssd,399.5788607000558
10,8,403.99700292033737,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,beegfs,ssd,399.6096754878356
10,8,404.0261728494568,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,beegfs,ssd,399.63884541695506
10,32,404.0514550239078,ssd,ssd,ssd,beegfs,beegfs,ssd,ssd,beegfs,ssd,399.66412759140604
10,32,404.1105515831297,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,399.7232241506279
10,16,404.1194912354461,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,399.73216380294434
9,8,404.12184306637806,ssd,ssd,ssd,ssd,ssd,ssd,ssd,ssd,beegfs,399.7345156338763
10,32,404.1787253426022,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,399.79139791010044
10,8,404.21181127495106,ssd,ssd,ssd,beegfs,ssd,beegfs,ssd,beegfs,ssd,399.8244838424493
10,32,404.21712642471806,tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,399.8297989922163
10,16,404.22531928052234,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,399.8379918480206
10,16,404.29349303999487,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,399.9061656074931
10,16,404.3318941221107,tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,399.94456668960896
10,8,404.3567298325267,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,399.96940240002493
10,32,404.5309800918363,tmpfs,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,ssd,400.1436526593345
10,8,404.5333124479115,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,400.14598501540974
10,32,404.5609722703741,ssd,beegfs,ssd,ssd,ssd,ssd,beegfs,beegfs,ssd,400.17364483787236
10,32,404.58018379410936,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,400.1928563616076
10,16,404.580602466692,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,400.19327503419026
10,8,404.6014862073841,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,400.2141587748823
10,32,404.6185848762251,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,400.23125744372334
10,16,404.6190035488079,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,400.2316761163061
10,16,404.6304293959397,ssd,beegfs,ssd,ssd,beegfs,ssd,ssd,beegfs,ssd,400.24310196343794
10,8,404.63988728949994,tmpfs,beegfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,400.2525598569982
10,16,404.64574778922895,tmpfs,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,ssd,400.2584203567272
10,32,404.6467546526861,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,400.25942722018436
10,16,404.6471733252688,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,400.25984589276703
10,8,404.74000429770194,ssd,beegfs,ssd,ssd,ssd,beegfs,beegfs,beegfs,ssd,400.3526768652002
10,8,404.7857727261393,ssd,ssd,ssd,ssd,beegfs,beegfs,beegfs,beegfs,ssd,400.39844529363756
10,32,404.80659541276754,ssd,beegfs,ssd,ssd,ssd,beegfs,ssd,beegfs,ssd,400.4192679802658
10,16,404.82297913327307,ssd,ssd,ssd,beegfs,beegfs,ssd,ssd,beegfs,ssd,400.4356517007713
10,8,404.8241738082552,ssd,ssd,ssd,ssd,beegfs,tmpfs,beegfs,beegfs,ssd,400.4368463757534
10,32,404.8648617417737,ssd,ssd,ssd,ssd,beegfs,beegfs,ssd,beegfs,ssd,400.47753430927196
10,32,404.9249430171248,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,ssd,400.53761558462304
10,16,404.92536168970753,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,ssd,400.53803425720577
10,32,404.9324385433434,tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,ssd,400.5451111108416
10,16,404.9328572159261,tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,ssd,400.54552978342434
10,8,404.95374095661816,tmpfs,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,ssd,400.5664135241164
10,8,404.99137180015714,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,beegfs,ssd,400.6040443676554
10,8,404.994516730693,ssd,ssd,beegfs,beegfs,ssd,ssd,ssd,beegfs,ssd,400.60718929819126
10,8,405.02977288227294,tmpfs,tmpfs,tmpfs,beegfs,beegfs,tmpfs,beegfs,beegfs,ssd,400.6424454497712
10,8,405.05794265873385,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,beegfs,ssd,400.6706152262321
10,8,405.13802747537335,ssd,ssd,ssd,ssd,beegfs,ssd,beegfs,beegfs,ssd,400.7507000428716
10,8,405.14503003733256,ssd,beegfs,ssd,beegfs,ssd,ssd,ssd,beegfs,ssd,400.7577026048308
10,8,405.3361310231726,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,beegfs,beegfs,ssd,400.9488035906708
10,8,405.3436265493912,tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,beegfs,ssd,400.95629911688945
10,32,405.35313670224485,tmpfs,tmpfs,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,ssd,400.9658092697431
10,16,405.4363367488923,ssd,beegfs,ssd,ssd,ssd,ssd,beegfs,beegfs,ssd,401.04900931639054
10,32,405.49877817557274,tmpfs,beegfs,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,ssd,401.111450743071
10,16,405.5077178278891,tmpfs,tmpfs,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,ssd,401.12039039538735
10,32,405.5719601903179,ssd,beegfs,beegfs,ssd,ssd,ssd,ssd,beegfs,ssd,401.18463275781613
10,16,405.61354587296535,tmpfs,beegfs,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,ssd,401.2262184404636
10,16,405.6819598912857,ssd,beegfs,ssd,ssd,ssd,beegfs,ssd,beegfs,ssd,401.29463245878395
10,8,405.7449564249697,tmpfs,tmpfs,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,ssd,401.35762899246794
10,16,405.76024712824136,ssd,ssd,ssd,ssd,beegfs,beegfs,ssd,beegfs,ssd,401.3729196957396
10,32,405.7675684010151,ssd,ssd,beegfs,ssd,ssd,ssd,ssd,beegfs,ssd,401.38024096851336
10,16,405.8900088647388,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,ssd,beegfs,ssd,401.502681432237
10,8,405.92153904035456,tmpfs,beegfs,beegfs,tmpfs,beegfs,ssd,ssd,beegfs,ssd,401.5342116078528
10,32,405.9294036204077,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,ssd,beegfs,ssd,401.54207618790593
10,32,405.9311748333452,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,ssd,401.54384740084345
10,16,405.93159350592794,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,ssd,401.5442660734262
10,32,405.9781158013986,ssd,ssd,ssd,ssd,ssd,beegfs,beegfs,beegfs,ssd,401.5907883688968
10,32,406.31305125106263,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,401.92572381856087
10,8,406.3168693801483,ssd,beegfs,ssd,ssd,beegfs,ssd,ssd,beegfs,ssd,401.92954194764656
10,8,406.342362839393,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,ssd,beegfs,ssd,401.9550354068912
10,8,406.37153276851245,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,ssd,beegfs,ssd,401.9842053360107
10,32,406.42673193308815,ssd,ssd,ssd,beegfs,ssd,ssd,ssd,beegfs,ssd,402.0394045005864
10,16,406.4473246688361,ssd,beegfs,beegfs,ssd,ssd,ssd,ssd,beegfs,ssd,402.0599972363343
10,32,406.4586927243905,tmpfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,402.07136529188875
10,16,406.4676323767068,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,402.080304944205
10,8,406.5571711940067,ssd,ssd,ssd,beegfs,beegfs,ssd,ssd,beegfs,ssd,402.1698437615049
10,16,406.5734604217831,tmpfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,402.18613298928136
10,32,406.5933056875942,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,ssd,402.2059782550924
10,16,406.6629537874827,ssd,ssd,beegfs,ssd,ssd,ssd,ssd,beegfs,ssd,402.27562635498094
10,8,406.7048709737875,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,402.3175435412857
10,32,406.73894716092207,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,ssd,402.3516197284203
10,16,406.7478868132384,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,ssd,402.3605593807366
10,32,406.8071209203946,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,402.41979348789283
10,16,406.85371485831473,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,ssd,402.46638742581297
10,16,406.8735011878662,ssd,ssd,ssd,ssd,ssd,beegfs,beegfs,beegfs,ssd,402.48617375536446
10,8,406.88145358917234,tmpfs,beegfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,ssd,402.4941261566706
10,16,406.92188861778726,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,402.5345611852855
10,8,406.98512541031903,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,ssd,402.59779797781727
10,32,406.9948957939469,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,402.60756836144515
10,16,406.9953144665296,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,402.6079870340278
10,8,407.1227767331009,ssd,beegfs,ssd,ssd,ssd,ssd,beegfs,beegfs,ssd,402.73544930059916
10,8,407.16170802570394,tmpfs,beegfs,beegfs,tmpfs,tmpfs,beegfs,ssd,beegfs,ssd,402.7743805932022
10,16,407.1982560424534,ssd,ssd,ssd,beegfs,ssd,ssd,ssd,beegfs,ssd,402.81092860995165
10,32,407.2085793719016,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,402.8212519393998
10,16,407.2089980444843,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,402.82167061198254
10,8,407.2298817851764,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,beegfs,ssd,402.84255435267465
10,32,407.27515023047846,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,402.8878227979767
10,16,407.2755689030612,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,402.8882414705594
10,32,407.30771545252367,tmpfs,tmpfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,ssd,402.9203880200219
10,16,407.3081341251064,tmpfs,tmpfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,ssd,402.92080669260463
10,8,407.36839987549433,ssd,beegfs,ssd,ssd,ssd,beegfs,ssd,beegfs,ssd,402.98107244299257
10,8,407.4060837999947,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,tmpfs,beegfs,beegfs,ssd,403.0187563674929
10,8,407.41416830393166,ssd,ssd,ssd,ssd,beegfs,beegfs,ssd,beegfs,ssd,403.0268408714299
10,32,407.55333859491714,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,ssd,beegfs,ssd,403.1660111624154
10,16,407.55375726749986,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,ssd,beegfs,ssd,403.1664298349981
10,32,407.5549808838449,ssd,ssd,ssd,ssd,beegfs,ssd,ssd,beegfs,ssd,403.16765345134314
10,8,407.6197673779494,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,beegfs,ssd,403.23243994544765
10,8,407.68633823652624,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,ssd,beegfs,ssd,403.2990108040245
10,8,407.71890345857145,tmpfs,tmpfs,tmpfs,beegfs,ssd,ssd,beegfs,beegfs,ssd,403.3315760260697
10,8,407.9645266009649,tmpfs,tmpfs,tmpfs,beegfs,ssd,beegfs,ssd,beegfs,ssd,403.57719916846315
10,32,408.10901347002266,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,403.7216860375209
10,8,408.1337646530447,ssd,beegfs,beegfs,ssd,ssd,ssd,ssd,beegfs,ssd,403.74643722054293
10,32,408.1480202361673,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,403.76069280366556
10,32,408.1864213182831,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,tmpfs,beegfs,beegfs,ssd,403.79909388578136
10,16,408.2237811674153,tmpfs,beegfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,ssd,403.83645373491356
10,16,408.2652857739191,tmpfs,beegfs,tmpfs,beegfs,ssd,ssd,ssd,beegfs,ssd,403.87795834141735
10,16,408.3026013618116,tmpfs,tmpfs,tmpfs,tmpfs,beegfs,beegfs,beegfs,beegfs,ssd,403.9152739293098
