nodes,total,in_o1,in_o2,in_o3,exec_o1,exec_o2,exec_o3,out_o1,out_o2,out_o3,critical_path,individuals_stor,individuals_merge_stor,sifting_stor,frequency_stor,mutation_overlap_stor,in_individuals,read_individuals,write_individuals,out_individuals,in_individuals_merge,read_individuals_merge,write_individuals_merge,out_individuals_merge,in_sifting,read_sifting,write_sifting,out_sifting,in_frequency,read_frequency,write_frequency,out_frequency,in_mutation_overlap,read_mutation_overlap,write_mutation_overlap,out_mutation_overlap
5,895.4202122161387,149.15586677519224,150.6653392667665,0.278444159955141,18.36190331294077,2.23126712429835,1.3952383857659216,133.63708675312816,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(7),tmpfs,beegfs,tmpfs,beegfs,tmpfs,149.155867,18.361113,0.000790,133.637087,-,0.379853,0.005983,0.047400,150.665339,2.230351,0.000917,438.899066,-,0.994285,0.400953,-,0.278444,0.164375,0.027659,0.796000
10,895.9106252307572,149.15586677519224,150.6653392667665,0.0,15.835068930272664,1.945219505154512,0.8398983585495854,442.5427861294926,134.9264462653291,0.0,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(6)->read_frequency(1)->write_frequency(1),tmpfs,tmpfs,tmpfs,beegfs,beegfs,149.155867,15.834522,0.000547,442.542786,-,0.081373,0.001725,0.059851,150.665339,1.944386,0.000833,134.926446,-,0.628339,0.211559,-,-,0.476881,0.058366,-
5,899.2788472597854,149.15586677519224,150.6653392667665,0.0,18.36190331294077,2.23126712429835,1.3952383857659216,442.5427861294926,134.9264462653291,0.0,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(6)->read_frequency(2)->write_frequency(2),tmpfs,tmpfs,tmpfs,beegfs,beegfs,149.155867,18.361113,0.000790,442.542786,-,0.090208,0.001890,0.059851,150.665339,2.230351,0.000917,134.926446,-,0.994285,0.400953,-,-,0.731962,0.095951,-
5,901.6409403795449,0.0,150.6653392667665,0.4409873844886471,170.95130777733235,2.23126712429835,0.4955385039742755,137.1614338845933,438.8990661644191,0.796000273672508,read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(7),beegfs,tmpfs,tmpfs,tmpfs,tmpfs,-,170.937830,0.013478,137.161434,0.047400,0.090208,0.001890,0.813432,150.665339,2.230351,0.000917,438.899066,0.440987,0.330359,0.165180,0.796000,0.278444,0.164375,0.027659,0.796000
5,901.9733153176438,0.0,150.6653392667665,0.4409873844886471,170.95130777733235,2.23126712429835,0.827913442073149,137.1614338845933,438.8990661644191,0.796000273672508,read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(7),beegfs,tmpfs,tmpfs,tmpfs,beegfs,-,170.937830,0.013478,137.161434,0.047400,0.090208,0.001890,0.813432,150.665339,2.230351,0.000917,438.899066,0.440987,0.330359,0.165180,0.796000,-,0.731962,0.095951,-
5,902.3780970368031,0.0,150.6653392667665,0.278444159955141,170.95130777733235,2.23126712429835,1.3952383857659216,137.1614338845933,438.8990661644191,0.796000273672508,read_individuals(60)->write_individuals(60)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(7),beegfs,tmpfs,tmpfs,beegfs,tmpfs,-,170.937830,0.013478,137.161434,0.047400,0.090208,0.001890,0.813432,150.665339,2.230351,0.000917,438.899066,-,0.994285,0.400953,-,0.278444,0.164375,0.027659,0.796000
2,917.8849118703378,149.15586677519224,150.6653392667665,0.4409873844886471,41.21535671952389,2.5761969444528523,0.49901158869389306,133.63708675312816,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),tmpfs,beegfs,tmpfs,tmpfs,tmpfs,149.155867,41.213463,0.001893,133.637087,-,0.484061,0.009069,0.047400,150.665339,2.575059,0.001138,438.899066,0.440987,0.331800,0.167212,0.796000,0.278444,0.181099,0.032615,0.796000
2,918.451225618256,149.15586677519224,150.6653392667665,0.4409873844886471,41.21535671952389,2.5761969444528523,1.0653253366121218,133.63708675312816,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),tmpfs,beegfs,tmpfs,tmpfs,beegfs,149.155867,41.213463,0.001893,133.637087,-,0.484061,0.009069,0.047400,150.665339,2.575059,0.001138,438.899066,0.440987,0.331800,0.167212,0.796000,-,0.915467,0.149858,-
2,919.1352644340825,149.15586677519224,150.6653392667665,0.278444159955141,41.21535671952389,2.5761969444528523,1.9119073769722115,133.63708675312816,438.8990661644191,0.796000273672508,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(12)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(7),tmpfs,beegfs,tmpfs,beegfs,tmpfs,149.155867,41.213463,0.001893,133.637087,-,0.484061,0.009069,0.047400,150.665339,2.575059,0.001138,438.899066,-,1.318713,0.593194,-,0.278444,0.181099,0.032615,0.796000
2,922.9938994777293,149.15586677519224,150.6653392667665,0.0,41.21535671952389,2.5761969444528523,1.9119073769722115,442.5427861294926,134.9264462653291,0.0,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(16)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(6)->read_frequency(5)->write_frequency(5),tmpfs,tmpfs,tmpfs,beegfs,beegfs,149.155867,41.213463,0.001893,442.542786,-,0.094345,0.002370,0.059851,150.665339,2.575059,0.001138,134.926446,-,1.318713,0.593194,-,-,0.915467,0.149858,-
10,936.9645409983659,55.783175261131774,55.92999014817022,0.1133218168415363,14.543198774204944,1.457418696797552,0.8398983585495854,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(17),ssd,beegfs,ssd,beegfs,ssd,55.783175,14.528248,0.014951,368.876617,-,0.211195,0.003812,0.018175,55.929990,1.452319,0.005100,438.125561,-,0.628339,0.211559,-,0.113322,0.092998,0.154651,1.295360
10,936.9649793567233,55.783175261131774,55.92999014817022,0.1754765717028859,14.543198774204944,1.457418696797552,0.7781819620456173,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),ssd,beegfs,ssd,ssd,beegfs,55.783175,14.528248,0.014951,368.876617,-,0.211195,0.003812,0.018175,55.929990,1.452319,0.005100,438.125561,0.175477,0.211945,0.566237,1.295360,-,0.476881,0.058366,-
10,936.9649793567233,55.783175261131774,55.92999014817022,0.1754765717028859,14.543198774204944,1.457418696797552,0.7781819620456173,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),ssd,beegfs,ssd,ssd,ssd,55.783175,14.528248,0.014951,368.876617,-,0.211195,0.003812,0.018175,55.929990,1.452319,0.005100,438.125561,0.175477,0.211945,0.566237,1.295360,0.113322,0.092998,0.154651,1.295360
5,940.6159283296995,55.783175261131774,55.92999014817022,0.1754765717028859,16.927044469242663,2.296993557969882,1.2057103788116597,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),ssd,beegfs,ssd,ssd,beegfs,55.783175,16.903609,0.023436,368.876617,-,0.379853,0.005983,0.018175,55.929990,2.289903,0.007090,438.125561,0.175477,0.328613,0.877097,1.295360,-,0.731962,0.095951,-
5,940.6159283296995,55.783175261131774,55.92999014817022,0.1754765717028859,16.927044469242663,2.296993557969882,1.2057103788116597,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),ssd,beegfs,ssd,ssd,ssd,55.783175,16.903609,0.023436,368.876617,-,0.379853,0.005983,0.018175,55.929990,2.289903,0.007090,438.125561,0.175477,0.328613,0.877097,1.295360,0.113322,0.158550,0.211889,1.295360
5,940.7433015817924,55.783175261131774,55.92999014817022,0.1133218168415363,16.927044469242663,2.296993557969882,1.3952383857659216,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(17),ssd,beegfs,ssd,beegfs,ssd,55.783175,16.903609,0.023436,368.876617,-,0.379853,0.005983,0.018175,55.929990,2.289903,0.007090,438.125561,-,0.994285,0.400953,-,0.113322,0.158550,0.211889,1.295360
10,951.1036058761863,55.783175261131774,55.92999014817022,0.0,14.543198774204944,1.457418696797552,0.8398983585495854,446.7495029402058,375.80042169712647,0.0,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->read_frequency(1)->write_frequency(1),ssd,ssd,ssd,beegfs,beegfs,55.783175,14.528248,0.014951,446.749503,-,0.054540,0.010549,0.082685,55.929990,1.452319,0.005100,375.800422,-,0.628339,0.211559,-,-,0.476881,0.058366,-
5,954.8823664596126,55.783175261131774,55.92999014817022,0.0,16.927044469242663,2.296993557969882,1.3952383857659216,446.7495029402058,375.80042169712647,0.0,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->read_frequency(2)->write_frequency(2),ssd,ssd,ssd,beegfs,beegfs,55.783175,16.903609,0.023436,446.749503,-,0.089313,0.014552,0.082685,55.929990,2.289903,0.007090,375.800422,-,0.994285,0.400953,-,-,0.731962,0.095951,-
2,961.7536440597056,55.783175261131774,55.92999014817022,0.0,101.50722572168667,1.944306483185723,1.9119073769722115,368.8766173714326,375.80042169712647,0.0,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->read_frequency(5)->write_frequency(5),ssd,beegfs,ssd,beegfs,beegfs,55.783175,101.436210,0.071016,368.876617,-,0.484061,0.009069,-,55.929990,1.929133,0.015174,375.800422,-,1.318713,0.593194,-,-,0.915467,0.149858,-
10,1014.8374265671391,55.783175261131774,55.92999014817022,0.1133218168415363,14.543198774204944,1.457418696797552,0.8398983585495854,446.7495029402058,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(17),ssd,ssd,ssd,beegfs,ssd,55.783175,14.528248,0.014951,446.749503,-,0.054540,0.010549,0.814689,55.929990,1.452319,0.005100,438.125561,-,0.628339,0.211559,-,0.113322,0.092998,0.154651,1.295360
10,1014.8378649254965,55.783175261131774,55.92999014817022,0.1754765717028859,14.543198774204944,1.457418696797552,0.7781819620456173,446.7495029402058,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),ssd,ssd,ssd,ssd,beegfs,55.783175,14.528248,0.014951,446.749503,-,0.054540,0.010549,0.814689,55.929990,1.452319,0.005100,438.125561,0.175477,0.211945,0.566237,1.295360,-,0.476881,0.058366,-
10,1014.8378649254965,55.783175261131774,55.92999014817022,0.1754765717028859,14.543198774204944,1.457418696797552,0.7781819620456173,446.7495029402058,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(1)->write_frequency(1)->stage_out_frequency(17),ssd,ssd,ssd,ssd,ssd,55.783175,14.528248,0.014951,446.749503,-,0.054540,0.010549,0.814689,55.929990,1.452319,0.005100,438.125561,0.175477,0.211945,0.566237,1.295360,0.113322,0.092998,0.154651,1.295360
5,1018.4888138984727,55.783175261131774,55.92999014817022,0.1754765717028859,16.927044469242663,2.296993557969882,1.2057103788116597,446.7495029402058,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),ssd,ssd,ssd,ssd,beegfs,55.783175,16.903609,0.023436,446.749503,-,0.089313,0.014552,0.814689,55.929990,2.289903,0.007090,438.125561,0.175477,0.328613,0.877097,1.295360,-,0.731962,0.095951,-
5,1018.4888138984727,55.783175261131774,55.92999014817022,0.1754765717028859,16.927044469242663,2.296993557969882,1.2057103788116597,446.7495029402058,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(2)->write_frequency(2)->stage_out_frequency(17),ssd,ssd,ssd,ssd,ssd,55.783175,16.903609,0.023436,446.749503,-,0.089313,0.014552,0.814689,55.929990,2.289903,0.007090,438.125561,0.175477,0.328613,0.877097,1.295360,0.113322,0.158550,0.211889,1.295360
5,1018.6161871505656,55.783175261131774,55.92999014817022,0.1133218168415363,16.927044469242663,2.296993557969882,1.3952383857659216,446.7495029402058,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(17),ssd,ssd,ssd,beegfs,ssd,55.783175,16.903609,0.023436,446.749503,-,0.089313,0.014552,0.814689,55.929990,2.289903,0.007090,438.125561,-,0.994285,0.400953,-,0.113322,0.158550,0.211889,1.295360
2,1025.4874647506585,55.783175261131774,55.92999014817022,0.1133218168415363,101.50722572168667,1.944306483185723,1.9119073769722115,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(17),ssd,beegfs,ssd,beegfs,ssd,55.783175,101.436210,0.071016,368.876617,-,0.484061,0.009069,0.018175,55.929990,1.929133,0.015174,438.125561,-,1.318713,0.593194,-,0.113322,0.219688,0.470526,1.295360
2,1026.0974522558342,55.783175261131774,55.92999014817022,0.1754765717028859,101.50722572168667,1.944306483185723,2.4597401272865698,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),ssd,beegfs,ssd,ssd,beegfs,55.783175,101.436210,0.071016,368.876617,-,0.484061,0.009069,0.018175,55.929990,1.929133,0.015174,438.125561,0.175477,0.402953,2.056787,1.295360,-,0.915467,0.149858,-
2,1026.0974522558342,55.783175261131774,55.92999014817022,0.1754765717028859,101.50722572168667,1.944306483185723,2.4597401272865698,368.8766173714326,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),ssd,beegfs,ssd,ssd,ssd,55.783175,101.436210,0.071016,368.876617,-,0.484061,0.009069,0.018175,55.929990,1.929133,0.015174,438.125561,0.175477,0.402953,2.056787,1.295360,0.113322,0.219688,0.470526,1.295360
10,1032.4292210547678,55.783175261131774,150.6653392667665,0.4409873844886471,14.543198774204944,1.945219505154512,0.4796170534971776,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(1)->write_frequency(1)->stage_out_frequency(7),ssd,beegfs,tmpfs,tmpfs,tmpfs,55.783175,14.528248,0.014951,368.876617,-,0.211195,0.003812,0.047400,150.665339,1.944386,0.000833,438.899066,0.440987,0.327892,0.151725,0.796000,0.278444,0.134989,0.024676,0.796000
10,1032.4848508293383,55.783175261131774,150.6653392667665,0.4409873844886471,14.543198774204944,1.945219505154512,0.5352468280676657,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(1)->write_mutation_overlap(1)->stage_out_frequency(7),ssd,beegfs,tmpfs,tmpfs,beegfs,55.783175,14.528248,0.014951,368.876617,-,0.211195,0.003812,0.047400,150.665339,1.944386,0.000833,438.899066,0.440987,0.327892,0.151725,0.796000,-,0.476881,0.058366,-
10,1032.6269591352866,55.783175261131774,150.6653392667665,0.278444159955141,14.543198774204944,1.945219505154512,0.8398983585495854,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(30)->write_individuals(30)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(1)->write_frequency(1)->stage_out_mutation_overlap(7),ssd,beegfs,tmpfs,beegfs,tmpfs,55.783175,14.528248,0.014951,368.876617,-,0.211195,0.003812,0.047400,150.665339,1.944386,0.000833,438.899066,-,0.628339,0.211559,-,0.278444,0.134989,0.024676,0.796000
5,1035.1150358194263,55.783175261131774,150.6653392667665,0.4409873844886471,16.927044469242663,2.23126712429835,0.4955385039742755,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(2)->write_frequency(2)->stage_out_frequency(7),ssd,beegfs,tmpfs,tmpfs,tmpfs,55.783175,16.903609,0.023436,368.876617,-,0.379853,0.005983,0.047400,150.665339,2.230351,0.000917,438.899066,0.440987,0.330359,0.165180,0.796000,0.278444,0.164375,0.027659,0.796000
5,1035.4474107575252,55.783175261131774,150.6653392667665,0.4409873844886471,16.927044469242663,2.23126712429835,0.827913442073149,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(2)->write_mutation_overlap(2)->stage_out_frequency(7),ssd,beegfs,tmpfs,tmpfs,beegfs,55.783175,16.903609,0.023436,368.876617,-,0.379853,0.005983,0.047400,150.665339,2.230351,0.000917,438.899066,0.440987,0.330359,0.165180,0.796000,-,0.731962,0.095951,-
5,1035.8521924766846,55.783175261131774,150.6653392667665,0.278444159955141,16.927044469242663,2.23126712429835,1.3952383857659216,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(60)->write_individuals(60)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->stage_in_mutation_overlap(5)->read_frequency(2)->write_frequency(2)->stage_out_mutation_overlap(7),ssd,beegfs,tmpfs,beegfs,tmpfs,55.783175,16.903609,0.023436,368.876617,-,0.379853,0.005983,0.047400,150.665339,2.230351,0.000917,438.899066,-,0.994285,0.400953,-,0.278444,0.164375,0.027659,0.796000
2,1039.6265296284787,55.783175261131774,55.92999014817022,0.0,101.50722572168667,1.944306483185723,1.9119073769722115,446.7495029402058,375.80042169712647,0.0,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->read_frequency(5)->write_frequency(5),ssd,ssd,ssd,beegfs,beegfs,55.783175,101.436210,0.071016,446.749503,-,0.120712,0.031194,0.082685,55.929990,1.929133,0.015174,375.800422,-,1.318713,0.593194,-,-,0.915467,0.149858,-
10,1041.5614507356013,149.15586677519224,55.92999014817022,0.0,15.835068930272664,1.457418696797552,0.8398983585495854,442.5427861294926,375.80042169712647,0.0,stage_in_individuals(7)->read_individuals(30)->write_individuals(30)->stage_out_individuals(16)->stage_in_sifting(15)->read_sifting(1)->write_sifting(1)->stage_out_sifting(15)->read_frequency(1)->write_frequency(1),tmpfs,tmpfs,ssd,beegfs,beegfs,149.155867,15.834522,0.000547,442.542786,-,0.081373,0.001725,0.059851,55.929990,1.452319,0.005100,375.800422,-,0.628339,0.211559,-,-,0.476881,0.058366,-
5,1045.483200006658,149.15586677519224,55.92999014817022,0.0,18.36190331294077,2.296993557969882,1.3952383857659216,442.5427861294926,375.80042169712647,0.0,stage_in_individuals(7)->read_individuals(60)->write_individuals(60)->stage_out_individuals(16)->stage_in_sifting(15)->read_sifting(2)->write_sifting(2)->stage_out_sifting(15)->read_frequency(2)->write_frequency(2),tmpfs,tmpfs,ssd,beegfs,beegfs,149.155867,18.361113,0.000790,442.542786,-,0.090208,0.001890,0.059851,55.929990,2.289903,0.007090,375.800422,-,0.994285,0.400953,-,-,0.731962,0.095951,-
2,1068.5006353296633,149.15586677519224,55.92999014817022,0.0,41.21535671952389,1.944306483185723,1.9119073769722115,442.5427861294926,375.80042169712647,0.0,stage_in_individuals(7)->read_individuals(150)->write_individuals(150)->stage_out_individuals(16)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->read_frequency(5)->write_frequency(5),tmpfs,tmpfs,ssd,beegfs,beegfs,149.155867,41.213463,0.001893,442.542786,-,0.094345,0.002370,0.059851,55.929990,1.929133,0.015174,375.800422,-,1.318713,0.593194,-,-,0.915467,0.149858,-
2,1103.3603503194317,55.783175261131774,55.92999014817022,0.1133218168415363,101.50722572168667,1.944306483185723,1.9119073769722115,446.7495029402058,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_mutation_overlap(17)->read_frequency(5)->write_frequency(5)->stage_out_mutation_overlap(17),ssd,ssd,ssd,beegfs,ssd,55.783175,101.436210,0.071016,446.749503,-,0.120712,0.031194,0.814689,55.929990,1.929133,0.015174,438.125561,-,1.318713,0.593194,-,0.113322,0.219688,0.470526,1.295360
2,1103.9703378246074,55.783175261131774,55.92999014817022,0.1754765717028859,101.50722572168667,1.944306483185723,2.4597401272865698,446.7495029402058,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),ssd,ssd,ssd,ssd,beegfs,55.783175,101.436210,0.071016,446.749503,-,0.120712,0.031194,0.814689,55.929990,1.929133,0.015174,438.125561,0.175477,0.402953,2.056787,1.295360,-,0.915467,0.149858,-
2,1103.9703378246074,55.783175261131774,55.92999014817022,0.1754765717028859,101.50722572168667,1.944306483185723,2.4597401272865698,446.7495029402058,438.1255605326034,1.295360038634333,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(14)->stage_in_sifting(15)->read_sifting(5)->write_sifting(5)->stage_out_sifting(5)->stage_in_frequency(16)->read_frequency(5)->write_frequency(5)->stage_out_frequency(17),ssd,ssd,ssd,ssd,ssd,55.783175,101.436210,0.071016,446.749503,-,0.120712,0.031194,0.814689,55.929990,1.929133,0.015174,438.125561,0.175477,0.402953,2.056787,1.295360,0.113322,0.219688,0.470526,1.295360
2,1120.0436199767446,55.783175261131774,150.6653392667665,0.4409873844886471,101.50722572168667,2.5761969444528523,0.49901158869389306,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_frequency(5)->write_frequency(5)->stage_out_frequency(7),ssd,beegfs,tmpfs,tmpfs,tmpfs,55.783175,101.436210,0.071016,368.876617,-,0.484061,0.009069,0.047400,150.665339,2.575059,0.001138,438.899066,0.440987,0.331800,0.167212,0.796000,0.278444,0.181099,0.032615,0.796000
2,1120.6099337246628,55.783175261131774,150.6653392667665,0.4409873844886471,101.50722572168667,2.5761969444528523,1.0653253366121218,368.8766173714326,438.8990661644191,0.796000273672508,stage_in_individuals(16)->read_individuals(150)->write_individuals(150)->stage_out_individuals(30)->stage_in_sifting(6)->read_sifting(5)->write_sifting(5)->stage_out_sifting(15)->stage_in_frequency(5)->read_mutation_overlap(5)->write_mutation_overlap(5)->stage_out_frequency(7),ssd,beegfs,tmpfs,tmpfs,beegfs,55.783175,101.436210,0.071016,368.876617,-,0.484061,0.009069,0.047400,150.665339,2.575059,0.001138,438.899066,0.440987,0.331800,0.167212,0.796000,-,0.915467,0.149858,-
